0.172010 -0.010666 -0.032014 10.680893 -18.998666 17.805757
0.107320 0.069744 -0.129400 21.224379 -12.333870 -2.819246
0.023068 0.080273 -0.036686 18.570559 -18.090988 13.797145
-0.445270 -0.067117 0.106580 43.512726 13.437966 -35.627142
0.372360 -0.121670 -0.077957 -33.647927 -19.634527 -3.637605
-0.013539 0.957540 0.196510 -0.258601 25.497741 10.822937
0.121810 0.011550 0.135040 -1.477411 2.006344 9.266203
0.323380 -0.530430 -0.105620 21.173387 -0.521904 -15.569490
-0.032812 0.064022 -0.070113 -3.868553 2.664860 12.326459
0.066049 -0.299030 -0.272400 6.190445 -1.085347 -15.887444
-0.014975 0.107290 -0.281530 -9.423410 -4.593207 -0.843945
-0.097399 0.109350 -0.121430 5.400531 -5.620900 -2.540659
-0.676870 0.235040 0.299030 10.658484 -5.532032 7.016853
-0.219080 0.120910 -0.177410 8.109719 2.417276 -8.601806
-0.051043 0.362020 -0.219960 -4.501581 -9.653134 2.459296
-0.216310 0.014928 -0.680540 -19.826566 11.278357 -49.377610
-0.040222 0.111800 -0.123410 -13.219227 6.357410 -8.440499
0.235980 0.089441 -0.157420 -12.212826 2.475557 8.163342
0.063473 0.021681 -0.128440 19.716650 -7.012124 -19.934141
0.010727 -0.199000 0.350880 6.480624 -29.633569 30.807423
1.188200 -0.422290 0.184910 -62.611211 12.567909 -16.385714
-0.093431 0.061697 0.230190 1.136251 6.137101 -3.498558
-0.095858 -0.011782 -0.017863 -16.798086 -11.484264 10.441334
-0.099849 -0.133780 0.110670 6.135957 -8.310011 -1.624750
-0.398230 0.312270 -0.215130 21.529291 -4.273937 1.925351
-0.099936 -0.040413 -0.032837 1.914523 -4.788142 16.987507
-0.160360 -0.045061 0.148100 -2.734757 19.787688 15.903542
0.036906 0.147910 0.090059 5.655371 9.933459 20.947276
0.041543 -0.028938 0.440930 -13.930359 10.600483 -15.805890
-0.253050 0.573220 0.285570 -19.670198 43.806849 10.571851
0.016783 -0.103480 -0.192000 -4.012387 3.583071 -4.407508
