0.078988 -0.164240 0.090197 -2.152835 0.125708 -0.118045
-0.014687 0.025949 -0.044123 7.374276 10.916991 9.245518
-0.002330 0.026117 -0.022709 -0.688739 -4.525091 -14.841806
0.614800 0.053908 -0.391710 9.456479 5.019804 -7.758971
0.029720 0.025990 0.069735 -5.630080 10.598533 11.083363
0.121770 -0.292870 0.164220 6.531806 -21.305455 18.969183
-0.007874 0.034250 -0.032794 7.627971 16.592536 -6.716008
-0.307710 0.156430 -0.079748 -4.644988 3.669406 -9.380970
-0.025129 0.016735 -0.050658 0.367956 4.398960 14.608758
-0.045910 0.003335 -0.037802 9.218573 12.402644 6.151402
0.118200 0.088107 0.074257 4.224043 -5.505731 -3.245304
-0.104500 0.006102 -0.027870 -1.796211 6.647846 3.468058
0.000818 0.069760 0.083274 5.682842 -2.270216 -2.068285
0.063059 0.040721 0.001600 5.138232 -6.192659 -4.717171
-0.003610 0.219510 -0.037050 7.608112 9.470901 0.111745
0.013456 -0.340380 -0.108390 -0.458878 6.706492 0.800519
0.189370 -0.390930 0.045750 6.563724 0.905677 -4.982799
-0.094903 0.129060 0.110600 12.083505 0.275555 -5.938106
0.020563 -0.018356 -0.043547 12.025514 0.191013 1.179104
-0.197750 0.132940 0.194960 2.952153 -0.572483 -0.514173
-0.120840 -0.430700 0.305270 2.747347 12.063070 -9.881438
-0.001777 -0.440550 0.117060 -7.085114 17.480046 0.386308
0.322400 0.079735 -0.059242 -14.564211 0.553570 2.757951
-0.006788 0.011158 -0.063926 -21.234863 4.766917 -2.277351
0.093216 -0.163330 -0.001633 4.489631 7.555401 2.145840
0.038590 0.037710 -0.019272 -2.082939 -6.760886 -2.231383
0.067271 0.020358 -0.030810 5.018066 0.085169 -14.089332
0.061949 -0.071181 -0.013347 1.103582 5.930549 4.518497
0.058493 -0.035695 -0.058782 -7.063238 9.257755 -4.791285
-0.002156 -0.124260 -0.059555 17.767620 -0.505243 -4.413261
-0.034509 -0.007601 -0.023501 -2.855451 -6.263222 7.679202
0.150720 -0.012573 -0.049743 8.540293 -14.137660 -1.954399
0.223470 -0.032340 0.247400 8.092700 2.623217 -4.374868
-0.087612 0.081461 -0.092244 5.037043 -8.411726 9.342128
-0.182410 -0.214430 0.111510 2.160605 2.943128 -1.391839
-0.166090 -0.362230 0.321840 0.084358 -1.812504 -10.677196
0.024699 0.005764 -0.019835 0.437604 -4.156633 17.365329
-0.139890 -0.024800 -0.014249 -6.492551 6.111161 -9.698032
-0.076868 -0.070316 0.046314 14.365295 15.281023 -0.794178
0.032014 -0.022130 0.008080 7.675000 0.198596 -4.371588
-0.046774 0.016269 0.019729 -2.526167 -16.524135 -5.794730
-0.058919 -0.047433 -0.015828 -7.317748 -6.643865 -5.392899
-0.013392 -0.114710 -0.141120 7.233547 -4.341576 3.523590
0.034997 -0.163830 -0.119910 -1.185557 -8.041340 -10.841419
-0.244950 0.000630 0.048852 0.918913 -1.762757 -4.429143
-0.031098 0.082326 -0.044603 1.152653 -4.630707 0.066879
-0.059712 0.005789 0.041416 14.107473 -9.897838 -3.513701
-0.032730 -0.039155 -0.014787 -0.345039 -0.408833 3.952803
0.198230 -0.049149 0.069945 -10.450110 6.155137 6.247909
0.029929 -0.002412 -0.036312 -13.050502 -7.201250 5.322870
0.117820 -0.131150 -0.080863 4.153768 1.035319 -10.519703
-0.024456 0.026407 -0.057679 -4.043192 7.086356 2.817067
-0.069230 0.036599 0.038687 -23.626065 -4.718652 -14.243020
0.066688 0.019605 0.007488 -9.073861 9.216723 10.006980
-0.019322 -0.018736 -0.048171 26.246389 -5.233402 -2.139719
-0.068044 0.018149 0.002861 -2.508632 9.922282 -3.927367
-0.066395 0.053201 -0.006460 -13.354016 12.922264 -35.335262
0.127910 0.038296 0.065332 -0.007997 3.285781 -3.688782
-0.109970 -0.050707 0.106030 1.575705 -5.954057 -13.005734
-0.019140 -0.060631 0.000224 -3.447992 20.456877 0.422493
0.004065 0.018497 -0.077350 -5.242405 0.121034 -2.196145
-0.078047 0.039546 0.096946 5.551152 -1.061541 -1.069773
-0.150170 -0.022208 0.055630 -10.972984 3.536941 -4.892987
0.134840 0.086496 -0.107730 -6.440053 -1.489267 3.311089
-0.066595 -0.025645 -0.086223 6.278264 8.178866 -13.215912
-0.104390 0.009014 0.028943 5.165232 7.537592 -5.460448
0.060155 0.015666 0.054881 -9.353436 -18.573899 6.275596
0.058632 -0.073785 0.215020 -2.780633 -9.577506 -4.255454
-0.050756 -0.070010 0.019873 1.515864 -18.898446 9.424349
-0.028494 0.013014 -0.017895 -15.458286 33.830466 -32.540336
-0.110830 0.060093 0.093822 -15.871960 -3.451257 3.022655
0.062704 -0.102110 0.027255 0.617192 11.269169 -17.374803
-0.010420 0.025534 0.114310 -1.747271 17.970559 9.178633
-0.045745 0.045418 -0.000273 20.538054 4.661841 -12.301621
0.041306 -0.034838 -0.001016 -1.516677 -15.724009 -3.430748
-1.235300 2.983800 0.320320 10.307109 -15.949724 -1.302405
0.025329 0.082202 -0.015974 -7.592647 5.423942 -14.693689
-0.012157 -0.409850 -0.120030 2.499677 9.239726 11.716094
-0.474540 -0.299780 0.691610 -8.342019 -9.305051 10.031244
0.186180 -0.009563 -0.006582 10.834833 -1.079286 -5.720482
0.014325 -0.073532 -0.017517 3.136831 -9.351743 3.766987
0.044156 0.086301 -0.019971 13.990921 3.107720 10.824445
0.053786 0.019936 -0.105210 4.457037 -2.330295 -3.068130
0.073966 0.016916 -0.018061 -14.418744 8.124487 -10.398445
-0.100210 0.176380 0.086550 -8.909996 16.909062 9.887674
-0.035340 -0.084763 0.061451 -6.702744 1.906277 -6.042147
-0.171190 0.315950 -0.080263 -5.730025 1.352204 -5.759929
-0.075492 0.142790 0.000827 6.838692 19.539633 14.786775
0.051404 -0.091555 0.063710 -11.476130 18.309825 -2.355291
-0.013492 0.086836 -0.068307 -11.279950 9.104917 4.524397
0.192670 -0.084008 0.031421 8.669986 -3.546272 6.856385
0.055863 -0.039665 -0.027656 -4.916708 10.016230 -2.301709
0.208090 -0.145450 -0.129390 -17.973365 3.755071 7.901261
0.069789 0.088668 0.226310 -6.477472 -14.463910 -16.726789
-0.043529 0.042544 0.005447 22.616331 -13.022499 0.100435
0.131690 0.031053 0.084967 -7.447790 8.427537 -3.504446
0.095391 0.087329 -0.181960 11.019693 -5.249618 5.859674
1.392100 0.327190 -0.256460 20.423841 6.381469 -1.727159
0.015023 -0.087693 -0.092519 -11.703662 -3.855742 -0.165643
0.023754 -0.131930 0.065595 -0.055317 -4.554122 -6.033167
-0.004218 -0.010194 0.034693 -14.083123 -5.897135 -4.004348
0.059962 -0.046326 0.097463 -5.507564 4.517561 -12.618404
-0.046110 0.029615 0.360650 6.855396 -2.934210 -16.151142
-0.110590 -0.100700 -0.232270 11.019327 -3.029041 7.150166
-0.076664 -0.068872 0.003844 10.756679 5.605868 -4.457418
0.090118 0.063565 -0.000174 20.874230 10.639279 -7.917251
-0.027672 0.043251 0.069661 3.608040 17.169004 -3.331354
-0.064295 -0.008208 0.035868 6.272113 -5.459803 -3.783192
0.004721 0.024990 -0.058413 -5.047849 -16.090462 4.469196
-0.018991 0.025282 -0.016442 6.132809 3.804929 -1.010502
-0.008929 0.028695 -0.046253 6.297326 6.491678 14.948470
-0.152550 0.113000 -0.042972 10.571166 -6.192690 -0.865956
0.037924 0.032783 -0.106610 -6.626421 -5.323997 5.080118
-0.000747 0.046006 0.040517 -14.795736 18.190217 2.100480
-0.032515 -0.047569 -0.001648 -4.084349 -26.560693 -1.263547
0.021881 -0.052684 -0.068208 15.939521 3.066688 -2.098528
0.004832 -0.046632 -0.008042 12.370356 6.749642 -3.396320
0.071990 0.037006 0.049753 1.389947 0.255929 1.154518
-0.160400 -0.048951 0.007675 -1.246568 -14.227674 7.687554
-0.049475 -0.097584 0.069226 0.614392 -4.687267 -2.524703
0.102160 -0.029838 -0.110290 -1.080475 3.330700 0.622073
0.018909 0.102000 0.017317 3.477000 6.023793 2.902894
-0.018191 0.239960 0.206450 -4.188061 1.753624 2.000010
0.046213 0.253050 0.019455 -1.870804 -4.697268 -0.560408
0.300580 0.613430 0.196360 -0.343491 0.348757 2.939625
-0.297910 0.053594 0.528720 -10.275546 10.526572 13.232179
-0.000200 -0.006707 0.191860 -10.346599 2.918501 18.730698
0.008518 -0.006349 -0.175150 -6.062616 10.500845 4.328497
0.006582 -0.171720 0.008620 -15.298941 9.061933 7.891405
0.119260 -0.003857 -0.016784 -7.358047 -1.710867 -1.727823
-0.022831 -0.089344 0.012822 -12.651686 -3.485793 3.368227
-0.055317 0.007739 -0.029996 3.069526 -15.210131 -5.828218
